fault_id,source_dataset,scenario_id,fault_type_raw,fault_type_cn,fault_level,affected_kpis,start_time,end_time,station_id,fault_longitude,fault_latitude,truth_longitude,truth_latitude,localization_error_m,diagnosis_text
TS_anomalous__synthetic__Zone_A__Twitch_00023,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2026-09-02 00:10:49.600,2026-09-02 00:11:02.300,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
TS_anomalous__synthetic__Zone_A__Twitch_00024,TelecomTS,anomalous__synthetic__Zone_A__Twitch,High Network Congestion (Sudden Spike),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;RX_Bytes;DL_NumberOfPackets;TX_Bytes;DL_BLER;UL_NumberOfPackets,2026-09-02 00:01:29.600,2026-09-02 00:01:42.300,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Sudden spike in wireless network congestion. - **Symptoms:** Significant uplink buffer backlog (100–400% increase), elevated PRB utilization for both uplink and downlink (30–80% increase), higher block error rates (50–150% increase), reduced transmitted/received bytes (20–50% decrease), lower packet counts (40–60% decrease), and increased PRBs allocated (40–100% increase). - **Root Cause:** Abrupt surge in network traffic demand or interference leading to congestion and resource saturation. - **Resolution:** Identified and mitigated the traffic surge, optimized resource allocation, and adjusted scheduling parameters to balance load and reduce error rates."
TS_anomalous__synthetic__Zone_A__Twitch_00025,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Co-Channel Interference (Severe),信道干扰,严重,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_BLER;RSRP,2026-09-02 00:08:54.400,2026-09-02 00:09:07.100,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Severe co-channel interference impacting wireless network performance. - **Symptoms:** Significant decreases in reference signal received power (8–15 dB), uplink signal-to-noise ratio (8–15 dB), transmitted/received bytes (30–80%), and uplink/downlink packet counts (40–70%); increased uplink/downlink block error rates (50–200%), PRB utilization (30–80%), and PRB allocations (20–70%). - **Root Cause:** Overlapping frequency channels between neighboring cells causing interference. - **Resolution:** Reconfigured channel allocations to minimize overlap, optimized frequency planning, and adjusted power levels to reduce interference."
TS_anomalous__synthetic__Zone_A__Twitch_00026,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Co-Channel Interference (Mild),信道干扰,预警,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2026-09-02 00:02:08.000,2026-09-02 00:02:20.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Mild co-channel interference detected in the wireless network. - **Symptoms:** Decreased reference signal power (3–8 units), reduced uplink SNR (1–3 units), increased block error rates (uplink & downlink 10–40%), reduced transmitted and received bytes (5–15%), and higher PRB utilization and allocation (5–20%). - **Root Cause:** Overlapping channels from neighboring cells causing interference. - **Resolution:** Optimized frequency planning and channel allocation; adjusted transmission power and cell overlap to minimize interference."
TS_anomalous__synthetic__Zone_A__Twitch_00027,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2026-09-02 00:13:45.600,2026-09-02 00:13:58.300,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
TS_anomalous__synthetic__Zone_A__Twitch_00028,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Faulty Handover Algorithm (Too Frequent),基站故障,一般,Estimated_UL_Buffer;UL_BLER;RX_Bytes;DL_NumberOfPackets;UL_SNR;UL_NumberOfPackets;TX_Bytes;DL_BLER;RSRP,2026-09-02 00:06:43.200,2026-09-02 00:06:55.900,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Excessively frequent handovers due to a faulty handover algorithm. - **Symptoms:** Periodic fluctuations in Reference Signal Received Power (2.00–5.00 amplitude, 0.1000–0.3000 Hz); periodic uplink Signal-to-Noise Ratio fluctuations (1.00–3.00 amplitude, 0.1000–0.3000 Hz); increased block error rates on both uplink and downlink (30%–150%); reduced transmitted and received byte counts (10%–50% decrease); increased uplink buffer backlog (50%–200%); increased uplink/downlink packet counts (50%–200%). - **Root Cause:** Malfunctioning handover algorithm causing excessive, unnecessary cell transitions. - **Resolution:** Optimized handover algorithm parameters and thresholds to reduce handover frequency and stabilize network performance."
TS_anomalous__synthetic__Zone_A__Twitch_00029,TelecomTS,anomalous__synthetic__Zone_A__Twitch,High Network Congestion (Sudden Spike),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;RX_Bytes;DL_NumberOfPackets;TX_Bytes;DL_BLER;UL_NumberOfPackets,2026-09-02 00:01:20.000,2026-09-02 00:01:32.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Sudden spike in wireless network congestion. - **Symptoms:** Significant uplink buffer backlog (100–400% increase), elevated PRB utilization for both uplink and downlink (30–80% increase), higher block error rates (50–150% increase), reduced transmitted/received bytes (20–50% decrease), lower packet counts (40–60% decrease), and increased PRBs allocated (40–100% increase). - **Root Cause:** Abrupt surge in network traffic demand or interference leading to congestion and resource saturation. - **Resolution:** Identified and mitigated the traffic surge, optimized resource allocation, and adjusted scheduling parameters to balance load and reduce error rates."
TS_anomalous__synthetic__Zone_A__Twitch_00030,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2026-09-02 00:13:52.000,2026-09-02 00:14:04.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
TS_anomalous__synthetic__Zone_A__Twitch_00031,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2026-09-02 00:13:42.400,2026-09-02 00:13:55.100,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
TS_anomalous__synthetic__Zone_A__Twitch_00032,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Co-Channel Interference (Severe),信道干扰,严重,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_BLER;RSRP,2026-09-02 00:09:00.800,2026-09-02 00:09:13.500,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Severe co-channel interference impacting wireless network performance. - **Symptoms:** Significant decreases in reference signal received power (8–15 dB), uplink signal-to-noise ratio (8–15 dB), transmitted/received bytes (30–80%), and uplink/downlink packet counts (40–70%); increased uplink/downlink block error rates (50–200%), PRB utilization (30–80%), and PRB allocations (20–70%). - **Root Cause:** Overlapping frequency channels between neighboring cells causing interference. - **Resolution:** Reconfigured channel allocations to minimize overlap, optimized frequency planning, and adjusted power levels to reduce interference."
TS_anomalous__synthetic__Zone_A__Twitch_00033,TelecomTS,anomalous__synthetic__Zone_A__Twitch,High Network Congestion (Gradual Buildup),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;RX_Bytes;DL_NumberOfPackets;TX_Bytes;DL_BLER;UL_NumberOfPackets,2026-09-02 00:07:05.600,2026-09-02 00:07:18.300,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Gradual buildup of high network congestion in the wireless network. - **Symptoms:** Exponential growth in uplink buffer backlog and block error rates; logistic growth in PRB utilization and PRB allocation; logarithmic decay in both transmitted and received bytes; exponential increase in uplink and downlink packet counts. - **Root Cause:** Excessive traffic demand surpassing available wireless network resources, resulting in congestion and degraded link quality. - **Resolution:** Increased radio resource allocation, prioritized critical traffic flows, and optimized scheduling policies to alleviate congestion and restore normal network performance."
TS_anomalous__synthetic__Zone_A__Twitch_00034,TelecomTS,anomalous__synthetic__Zone_A__Twitch,High Network Congestion (Gradual Buildup),带宽不足,一般,Estimated_UL_Buffer;PRB_Utilization_UL;UL_BLER;UL_NPRB;PRB_Utilization_DL;RX_Bytes;DL_NumberOfPackets;TX_Bytes;DL_BLER;UL_NumberOfPackets,2026-09-02 00:07:15.200,2026-09-02 00:07:27.900,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Gradual buildup of high network congestion in the wireless network. - **Symptoms:** Exponential growth in uplink buffer backlog and block error rates; logistic growth in PRB utilization and PRB allocation; logarithmic decay in both transmitted and received bytes; exponential increase in uplink and downlink packet counts. - **Root Cause:** Excessive traffic demand surpassing available wireless network resources, resulting in congestion and degraded link quality. - **Resolution:** Increased radio resource allocation, prioritized critical traffic flows, and optimized scheduling policies to alleviate congestion and restore normal network performance."
TS_anomalous__synthetic__Zone_A__Twitch_00035,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Co-Channel Interference (Mild),信道干扰,预警,PRB_Utilization_UL;UL_BLER;UL_NPRB;RX_Bytes;PRB_Utilization_DL;UL_SNR;TX_Bytes;DL_BLER;RSRP,2026-09-02 00:02:36.800,2026-09-02 00:02:49.500,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Mild co-channel interference detected in the wireless network. - **Symptoms:** Decreased reference signal power (3–8 units), reduced uplink SNR (1–3 units), increased block error rates (uplink & downlink 10–40%), reduced transmitted and received bytes (5–15%), and higher PRB utilization and allocation (5–20%). - **Root Cause:** Overlapping channels from neighboring cells causing interference. - **Resolution:** Optimized frequency planning and channel allocation; adjusted transmission power and cell overlap to minimize interference."
TS_anomalous__synthetic__Zone_A__Twitch_00036,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2026-09-02 00:11:02.400,2026-09-02 00:11:15.100,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
TS_anomalous__synthetic__Zone_A__Twitch_00037,TelecomTS,anomalous__synthetic__Zone_A__Twitch,Antenna Failure,基站故障,严重,Estimated_UL_Buffer;UL_BLER;RX_Bytes;PRBs_UL_Current;UL_SNR;UL_NumberOfPackets;DL_NumberOfPackets;TX_Bytes;DL_MCS;PRBs_DL_Current;DL_BLER;RSRP;UL_MCS,2026-09-02 00:04:32.000,2026-09-02 00:04:44.700,TS_ZONE_A,,,,,,"**Diagnose Summary:** - **Issue:** Antenna failure has adversely impacted wireless network performance. - **Symptoms:** Significant drop in reference signal received power (10–20 units). Uplink SNR fell (5–15 units). Both uplink and downlink block error rates surged exponentially. Uplink and downlink MCS decreased (5–15 units). PRBs for downlink (30–80%) and uplink (50–80%) decreased. Transmitted and received bytes declined logarithmically. Uplink buffer backlog grew exponentially. Uplink packet count rose (50–200%), downlink packet count increased (30–100%). - **Root Cause:** Hardware malfunction due to antenna failure impeding signal transmission and reception. - **Resolution:** Antenna hardware was inspected, faulty components replaced, and network performance monitored to confirm restoration."
