location_sample_id,scenario_id,timestamp,longitude,latitude,serving_pci,rsrp,sinr,throughput_mbps,rb_num,gps_speed_kmh,nearest_station_id,nearest_station_distance_m,root_cause,fault_type_cn
LOC_ID_MQOXVO6GUT_08,ID_MQOXVO6GUT,2025-05-07 13:55:50.000000,128.1959,32.58458,432,-83.67,14.62,755.2,210.13,35,KG_0033918_29_432,170.0613,C3,信道干扰
LOC_ID_MQOXVO6GUT_09,ID_MQOXVO6GUT,2025-05-07 13:55:51.000000,128.19585,32.5846,432,-84.08,13.61,664.9,206.92,33,KG_0033918_29_432,165.41579,C3,信道干扰
LOC_ID_TBVEY9W0HS_00,ID_TBVEY9W0HS,2025-05-07 13:32:12.000000,128.19102,32.585377,333,-85.65,1.65,1093.66,205.11,37,KG_0033237_15_333,144.53377,C3,信道干扰
LOC_ID_TBVEY9W0HS_01,ID_TBVEY9W0HS,2025-05-07 13:32:13.000000,128.19102,32.585377,333,-87.49,1.21,217.46,207.43,21,KG_0033237_15_333,144.53377,C3,信道干扰
LOC_ID_TBVEY9W0HS_02,ID_TBVEY9W0HS,2025-05-07 13:32:14.000000,128.19102,32.585377,333,-88.55,1.56,242.01,207.55,27,KG_0033237_15_333,144.53377,C3,信道干扰
LOC_ID_TBVEY9W0HS_03,ID_TBVEY9W0HS,2025-05-07 13:32:15.000000,128.19102,32.585377,502,-87.84,1.36,413.39,208.84,19,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_TBVEY9W0HS_04,ID_TBVEY9W0HS,2025-05-07 13:32:16.000000,128.19102,32.585377,502,-84.78,1.13,367.24,204.86,25,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_TBVEY9W0HS_05,ID_TBVEY9W0HS,2025-05-07 13:32:17.000000,128.19102,32.585377,502,-83.76,1.98,1120.61,209.69,22,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_TBVEY9W0HS_06,ID_TBVEY9W0HS,2025-05-07 13:32:18.000000,128.19102,32.585377,502,-88.26,2.06,1101.37,208.32,37,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_TBVEY9W0HS_07,ID_TBVEY9W0HS,2025-05-07 13:32:19.000000,128.19102,32.585377,502,-85.11,2.25,1115.02,198.12,8,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_TBVEY9W0HS_08,ID_TBVEY9W0HS,2025-05-07 13:32:20.000000,128.19102,32.585377,502,-84.97,2.17,1001.45,210.76,31,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_TBVEY9W0HS_09,ID_TBVEY9W0HS,2025-05-07 13:32:21.000000,128.19102,32.585377,502,-85.96,2.04,1036.9,210.69,36,KG_0033237_24_502,166.9482,C3,信道干扰
LOC_ID_WVHU54DF9Y_00,ID_WVHU54DF9Y,2025-05-07 13:52:42.000000,128.19634,32.585551,226,-81.76,21.55,1250.28,210.62,16,KG_0033918_38_226,95.640725,C8,带宽不足
LOC_ID_WVHU54DF9Y_01,ID_WVHU54DF9Y,2025-05-07 13:52:43.000000,128.1959,32.585986,226,-81.66,22.39,1238.37,207.4,31,KG_0033918_38_226,36.748766,C8,带宽不足
LOC_ID_WVHU54DF9Y_02,ID_WVHU54DF9Y,2025-05-07 13:52:44.000000,128.19649,32.585481,226,-78.67,23.92,1189.58,207.07,1,KG_0033918_38_226,111.51534,C8,带宽不足
LOC_ID_WVHU54DF9Y_03,ID_WVHU54DF9Y,2025-05-07 13:52:45.000000,128.19656,32.585449,226,-81.7,18.86,1159.23,201.47,25,KG_0033918_38_226,119.08059,C8,带宽不足
LOC_ID_WVHU54DF9Y_04,ID_WVHU54DF9Y,2025-05-07 13:52:46.000000,128.19662,32.585419,226,-81.28,17.39,962.09,203.24,19,KG_0033918_38_226,125.36979,C8,带宽不足
LOC_ID_WVHU54DF9Y_05,ID_WVHU54DF9Y,2025-05-07 13:52:47.000000,128.19668,32.585399,226,-85.42,15.04,456.09,102.81,31,KG_0033918_38_226,131.03182,C8,带宽不足
LOC_ID_WVHU54DF9Y_06,ID_WVHU54DF9Y,2025-05-07 13:52:48.000000,128.19673,32.585368,226,-85.13,16.87,475.46,105.435,4,KG_0033918_38_226,136.84398,C8,带宽不足
LOC_ID_WVHU54DF9Y_07,ID_WVHU54DF9Y,2025-05-07 13:52:49.000000,128.19676,32.585344,243,-89.4,13.46,459.23,104.925,0,KG_0033918_4_243,143.70591,C8,带宽不足
LOC_ID_WVHU54DF9Y_08,ID_WVHU54DF9Y,2025-05-07 13:52:50.000000,128.19682,32.585325,243,-86.29,16,423.54,101.265,17,KG_0033918_4_243,149.29618,C8,带宽不足
LOC_ID_WVHU54DF9Y_09,ID_WVHU54DF9Y,2025-05-07 13:52:51.000000,128.19686,32.585306,243,-87.65,14.94,926.79,194.37,18,KG_0033918_4_243,153.81325,C8,带宽不足
LOC_ID_GO348T0JIR_00,ID_GO348T0JIR,2025-05-07 14:33:02.000000,128.18793,32.585408,596,-87.99,10.51,1018.91,210.28,24,KG_0033237_4_596,51.87579,C5,基站故障
LOC_ID_GO348T0JIR_01,ID_GO348T0JIR,2025-05-07 14:33:03.000000,128.18794,32.585439,596,-87.38,9.81,961.56,210.22,7,KG_0033237_4_596,48.355005,C5,基站故障
LOC_ID_GO348T0JIR_02,ID_GO348T0JIR,2025-05-07 14:33:04.000000,128.18795,32.585458,596,-86.63,11.2,861.99,210.78,10,KG_0033237_4_596,46.080713,C5,基站故障
LOC_ID_GO348T0JIR_03,ID_GO348T0JIR,2025-05-07 14:33:05.000000,128.18796,32.585488,596,-79.81,17.47,174.05,210.98,23,KG_0033237_4_596,42.677506,C5,基站故障
LOC_ID_GO348T0JIR_04,ID_GO348T0JIR,2025-05-07 14:33:06.000000,128.18798,32.585518,502,-81.91,14.04,134.48,209.67,36,KG_0033237_24_502,123.1165,C5,基站故障
LOC_ID_GO348T0JIR_05,ID_GO348T0JIR,2025-05-07 14:33:07.000000,128.18799,32.58556,596,-88.58,8.15,135.52,210.83,2,KG_0033237_4_596,34.445476,C5,基站故障
LOC_ID_GO348T0JIR_06,ID_GO348T0JIR,2025-05-07 14:33:08.000000,128.188,32.585586,502,-84.96,10.03,166.2,209.42,4,KG_0033237_24_502,118.50998,C5,基站故障
LOC_ID_GO348T0JIR_07,ID_GO348T0JIR,2025-05-07 14:33:09.000000,128.18802,32.585617,502,-84.6,11.78,1034.34,210.86,23,KG_0033237_24_502,116.21072,C5,基站故障
LOC_ID_GO348T0JIR_08,ID_GO348T0JIR,2025-05-07 14:33:10.000000,128.18803,32.585648,502,-81.26,14.41,1089.02,210.77,29,KG_0033237_24_502,113.89418,C5,基站故障
LOC_ID_GO348T0JIR_09,ID_GO348T0JIR,2025-05-07 14:33:11.000000,128.18805,32.585689,502,-85.97,10.84,1079,210.91,37,KG_0033237_24_502,111.47984,C5,基站故障
LOC_ID_H2SYWVEA6Z_00,ID_H2SYWVEA6Z,2025-05-07 13:56:52.000000,128.19333,32.585037,400,-72.05,31.9,1164.49,187.41,3,KG_0033918_28_400,64.718663,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_01,ID_H2SYWVEA6Z,2025-05-07 13:56:53.000000,128.19332,32.584976,400,-83.62,21.13,1220.24,180.81,8,KG_0033918_28_400,58.640481,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_02,ID_H2SYWVEA6Z,2025-05-07 13:56:54.000000,128.19331,32.584919,400,-85.58,20.07,1379.17,196.53,32,KG_0033918_28_400,53.183583,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_03,ID_H2SYWVEA6Z,2025-05-07 13:56:55.000000,128.19329,32.584869,400,-73.59,25.6,1198.95,174.93,20,KG_0033918_28_400,48.682617,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_04,ID_H2SYWVEA6Z,2025-05-07 13:56:56.000000,128.19328,32.584808,400,-75.28,22.15,482.39,164.11,57,KG_0033918_28_400,43.080288,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_05,ID_H2SYWVEA6Z,2025-05-07 13:56:57.000000,128.19327,32.584759,400,-83.44,19.18,463.61,195,47,KG_0033918_28_400,39.34084,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_06,ID_H2SYWVEA6Z,2025-05-07 13:56:58.000000,128.19326,32.584709,432,-86.93,20.13,420.05,161.39,50,KG_0033918_29_432,36.640611,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_07,ID_H2SYWVEA6Z,2025-05-07 13:56:59.000000,128.19325,32.584648,432,-76.6,26.88,565.81,210.76,59,KG_0033918_29_432,33.088066,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_08,ID_H2SYWVEA6Z,2025-05-07 13:57:00.000000,128.19323,32.584587,432,-86.76,17.85,1354.5,210.65,30,KG_0033918_29_432,31.889371,C7,信号中断/覆盖退化
LOC_ID_H2SYWVEA6Z_09,ID_H2SYWVEA6Z,2025-05-07 13:57:01.000000,128.19322,32.584537,432,-79.92,26.19,1328.59,210.52,38,KG_0033918_29_432,31.045679,C7,信号中断/覆盖退化
LOC_ID_G7I1QO2TO5_00,ID_G7I1QO2TO5,2025-05-07 15:04:12.000000,128.18471,32.580222,567,-75.59,9.4,1103.82,208.89,33,KG_0033317_1_567,52.875554,C8,带宽不足
LOC_ID_G7I1QO2TO5_01,ID_G7I1QO2TO5,2025-05-07 15:04:13.000000,128.1847,32.580214,567,-75.51,10.46,1333.68,208.68,16,KG_0033317_1_567,51.713147,C8,带宽不足
LOC_ID_G7I1QO2TO5_02,ID_G7I1QO2TO5,2025-05-07 15:04:14.000000,128.18468,32.580203,567,-76.59,9.46,1208.95,210.89,14,KG_0033317_1_567,49.489545,C8,带宽不足
LOC_ID_G7I1QO2TO5_03,ID_G7I1QO2TO5,2025-05-07 15:04:15.000000,128.18467,32.580215,567,-77.44,4.36,1211.09,208.84,11,KG_0033317_1_567,49.803943,C8,带宽不足
LOC_ID_G7I1QO2TO5_04,ID_G7I1QO2TO5,2025-05-07 15:04:16.000000,128.18463,32.580215,567,-79.63,-1.72,934.01,204.43,24,KG_0033317_1_567,47.961275,C8,带宽不足
LOC_ID_G7I1QO2TO5_05,ID_G7I1QO2TO5,2025-05-07 15:04:17.000000,128.18459,32.580234,567,-78.91,10.07,292.1,102.18,18,KG_0033317_1_567,47.877917,C8,带宽不足
LOC_ID_G7I1QO2TO5_06,ID_G7I1QO2TO5,2025-05-07 15:04:18.000000,128.18411,32.581621,567,-86.3,5.92,244.48,104.97,29,KG_0033317_1_567,198.67905,C8,带宽不足
LOC_ID_G7I1QO2TO5_07,ID_G7I1QO2TO5,2025-05-07 15:04:19.000000,128.18446,32.580274,96,-85.42,3.97,197.1,104.89,39,KG_0033317_14_96,89.998766,C8,带宽不足
LOC_ID_G7I1QO2TO5_08,ID_G7I1QO2TO5,2025-05-07 15:04:20.000000,128.18439,32.580305,96,-82.87,7.68,153.67,96.085,30,KG_0033317_14_96,96.848122,C8,带宽不足
LOC_ID_G7I1QO2TO5_09,ID_G7I1QO2TO5,2025-05-07 15:04:21.000000,128.18432,32.580329,96,-81.81,6.44,964.41,210.09,2,KG_0033317_14_96,103.26437,C8,带宽不足
LOC_ID_NHBLTX62JF_00,ID_NHBLTX62JF,2025-05-07 16:43:06.000000,128.18457,32.578816,96,-74.92,10.39,924.37,201.74,13,KG_0033317_14_96,116.28562,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_01,ID_NHBLTX62JF,2025-05-07 16:43:07.000000,128.18457,32.578816,96,-76.14,10.3,897.61,197.09,33,KG_0033317_14_96,115.9074,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_02,ID_NHBLTX62JF,2025-05-07 16:43:08.000000,128.1846,32.578824,96,-79.11,8.31,838.73,186.68,22,KG_0033317_14_96,114.05381,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_03,ID_NHBLTX62JF,2025-05-07 16:43:09.000000,128.1846,32.578835,96,-82.5,7.33,1190.32,183.39,9,KG_0033317_14_96,112.62128,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_04,ID_NHBLTX62JF,2025-05-07 16:43:10.000000,128.18463,32.578853,61,-83.5,5.25,270.58,196.28,0,KG_0034038_3_61,3035.8384,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_05,ID_NHBLTX62JF,2025-05-07 16:43:11.000000,128.18467,32.578884,61,-87.02,3.01,262.84,194.92,30,KG_0034038_3_61,3032.7152,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_06,ID_NHBLTX62JF,2025-05-07 16:43:12.000000,128.1847,32.578914,61,-85.55,4.23,145.93,191.25,22,KG_0034038_3_61,3029.5885,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_07,ID_NHBLTX62JF,2025-05-07 16:43:13.000000,128.18475,32.578952,61,-82.87,6.88,212.92,197.93,35,KG_0034038_3_61,3025.1295,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_08,ID_NHBLTX62JF,2025-05-07 16:43:14.000000,128.18481,32.578994,567,-86.52,6.83,601.3,199.14,33,KG_0033317_1_567,100.465,C2,信号中断/覆盖退化
LOC_ID_NHBLTX62JF_09,ID_NHBLTX62JF,2025-05-07 16:43:15.000000,128.18485,32.579032,567,-86.42,9.92,910.93,183.77,15,KG_0033317_1_567,97.222272,C2,信号中断/覆盖退化
LOC_ID_RU45XYW3FM_00,ID_RU45XYW3FM,2025-05-07 13:22:02.000000,128.1916,32.582775,338,-83.2,19.67,1236.85,210.62,23,KG_0033918_26_338,56.991752,C8,带宽不足
LOC_ID_RU45XYW3FM_01,ID_RU45XYW3FM,2025-05-07 13:22:03.000000,128.19208,32.582419,338,-88.89,20.39,1218.13,210.02,8,KG_0033918_26_338,12.204502,C8,带宽不足
LOC_ID_RU45XYW3FM_02,ID_RU45XYW3FM,2025-05-07 13:22:04.000000,128.19145,32.582806,338,-87.89,21.26,956.9,209.71,38,KG_0033918_26_338,71.025225,C8,带宽不足
LOC_ID_RU45XYW3FM_03,ID_RU45XYW3FM,2025-05-07 13:22:05.000000,128.19136,32.582815,338,-85.11,21.41,464.3,104.7,4,KG_0033918_26_338,78.648189,C8,带宽不足
LOC_ID_RU45XYW3FM_04,ID_RU45XYW3FM,2025-05-07 13:22:06.000000,128.19128,32.582827,338,-87.34,21.49,470.23,104.72,5,KG_0033918_26_338,85.957788,C8,带宽不足
LOC_ID_RU45XYW3FM_05,ID_RU45XYW3FM,2025-05-07 13:22:07.000000,128.19121,32.582847,412,-89.76,22.37,502.38,105.495,3,KG_0033918_27_412,93.036008,C8,带宽不足
LOC_ID_RU45XYW3FM_06,ID_RU45XYW3FM,2025-05-07 13:22:08.000000,128.19113,32.582859,412,-86.16,24.29,546.38,105.355,30,KG_0033918_27_412,100.99719,C8,带宽不足
LOC_ID_RU45XYW3FM_07,ID_RU45XYW3FM,2025-05-07 13:22:09.000000,128.19104,32.582868,412,-85.74,24.04,1198.77,207.43,23,KG_0033918_27_412,108.87058,C8,带宽不足
LOC_ID_RU45XYW3FM_08,ID_RU45XYW3FM,2025-05-07 13:22:10.000000,128.19095,32.582891,412,-84.62,27.47,1159.29,208.19,10,KG_0033918_27_412,117.92771,C8,带宽不足
LOC_ID_RU45XYW3FM_09,ID_RU45XYW3FM,2025-05-07 13:22:11.000000,128.19085,32.5829,412,-85.14,24.42,1170.89,207.8,38,KG_0033918_27_412,126.46239,C8,带宽不足
LOC_ID_9YXETT61IK_00,ID_9YXETT61IK,2025-05-07 13:36:12.000000,128.19528,32.58536,226,-78.56,25.94,1389.41,209.42,24,KG_0033918_38_226,77.993234,C5,基站故障
LOC_ID_9YXETT61IK_01,ID_9YXETT61IK,2025-05-07 13:36:13.000000,128.19525,32.585319,226,-83.52,25.52,1242.04,204.03,0,KG_0033918_38_226,82.873957,C5,基站故障
LOC_ID_9YXETT61IK_02,ID_9YXETT61IK,2025-05-07 13:36:14.000000,128.19523,32.58527,226,-84.05,25.69,462.69,199.87,10,KG_0033918_38_226,88.656935,C5,基站故障
LOC_ID_9YXETT61IK_03,ID_9YXETT61IK,2025-05-07 13:36:15.000000,128.19522,32.585216,243,-85.63,22.8,443.54,205.95,34,KG_0033918_4_243,97.484182,C5,基站故障
LOC_ID_9YXETT61IK_04,ID_9YXETT61IK,2025-05-07 13:36:16.000000,128.19519,32.585159,226,-85.53,21.42,399.4,209.2,17,KG_0033918_38_226,101.46126,C5,基站故障
LOC_ID_9YXETT61IK_05,ID_9YXETT61IK,2025-05-07 13:36:17.000000,128.19517,32.58511,243,-85.13,19.93,392.57,209.08,12,KG_0033918_4_243,109.8901,C5,基站故障
LOC_ID_9YXETT61IK_06,ID_9YXETT61IK,2025-05-07 13:36:18.000000,128.19516,32.585056,243,-84.07,19.87,1050.02,209.04,7,KG_0033918_4_243,116.05644,C5,基站故障
LOC_ID_9YXETT61IK_07,ID_9YXETT61IK,2025-05-07 13:36:19.000000,128.19513,32.585007,243,-84.74,13.5,947.22,186.78,26,KG_0033918_4_243,121.82475,C5,基站故障
LOC_ID_9YXETT61IK_08,ID_9YXETT61IK,2025-05-07 13:36:20.000000,128.19511,32.584977,243,-84.88,17.55,1292.65,207.88,28,KG_0033918_4_243,125.54266,C5,基站故障
LOC_ID_9YXETT61IK_09,ID_9YXETT61IK,2025-05-07 13:36:21.000000,128.19511,32.58495,243,-82.48,18.05,997.65,186.82,12,KG_0033918_4_243,128.61513,C5,基站故障
LOC_ID_Z35E0ET8QW_00,ID_Z35E0ET8QW,2025-05-07 11:31:35.000000,128.19443,32.579984,482,-85.41,6.01,1364.09,206.16,37,KG_0033917_15_482,30.252745,C5,基站故障
LOC_ID_Z35E0ET8QW_01,ID_Z35E0ET8QW,2025-05-07 11:31:36.000000,128.19443,32.579984,482,-84.22,5.41,1445.58,205.24,0,KG_0033917_15_482,30.252745,C5,基站故障
LOC_ID_Z35E0ET8QW_02,ID_Z35E0ET8QW,2025-05-07 11:31:37.000000,128.19443,32.579984,482,-84.26,4.73,1235.61,207.86,31,KG_0033917_15_482,30.252745,C5,基站故障
LOC_ID_Z35E0ET8QW_03,ID_Z35E0ET8QW,2025-05-07 11:31:38.000000,128.19443,32.579984,482,-85.78,7.39,1138.3,209.85,8,KG_0033917_15_482,30.252745,C5,基站故障
LOC_ID_Z35E0ET8QW_04,ID_Z35E0ET8QW,2025-05-07 11:31:39.000000,128.19443,32.579984,482,-82.93,9.32,1343.73,209.13,31,KG_0033917_15_482,30.252745,C5,基站故障
LOC_ID_Z35E0ET8QW_05,ID_Z35E0ET8QW,2025-05-07 11:31:40.000000,128.19443,32.579984,482,-85.32,6.48,474.8,209,6,KG_0033917_15_482,30.252745,C5,基站故障
LOC_ID_Z35E0ET8QW_06,ID_Z35E0ET8QW,2025-05-07 11:31:41.000000,128.19443,32.579984,462,-87.25,4.8,544.64,208.36,24,KG_0033917_26_462,36.279205,C5,基站故障
LOC_ID_Z35E0ET8QW_07,ID_Z35E0ET8QW,2025-05-07 11:31:42.000000,128.19439,32.580014,482,-86.53,8.13,594.68,207.82,24,KG_0033917_15_482,34.773651,C5,基站故障
LOC_ID_Z35E0ET8QW_08,ID_Z35E0ET8QW,2025-05-07 11:31:43.000000,128.19443,32.579984,462,-87.63,11.78,576.68,208.89,28,KG_0033917_26_462,36.279205,C5,基站故障
LOC_ID_Z35E0ET8QW_09,ID_Z35E0ET8QW,2025-05-07 11:31:44.000000,128.19443,32.579984,462,-83.48,12.15,1389.74,208.94,10,KG_0033917_26_462,36.279205,C5,基站故障
LOC_ID_IVM4QVQ6XM_00,ID_IVM4QVQ6XM,2025-05-07 15:06:32.000000,128.18741,32.582655,217,-81.33,9.67,890.36,211.25,8,KG_0033317_13_217,228.16298,C3,信道干扰
LOC_ID_IVM4QVQ6XM_01,ID_IVM4QVQ6XM,2025-05-07 15:06:33.000000,128.18742,32.582647,217,-83.32,8.11,350.37,210.93,31,KG_0033317_13_217,227.42094,C3,信道干扰
LOC_ID_IVM4QVQ6XM_02,ID_IVM4QVQ6XM,2025-05-07 15:06:34.000000,128.18743,32.582636,217,-83.11,4.33,346.83,211.22,32,KG_0033317_13_217,226.48973,C3,信道干扰
LOC_ID_IVM4QVQ6XM_03,ID_IVM4QVQ6XM,2025-05-07 15:06:35.000000,128.18744,32.582617,96,-88.93,3.8,604.8,211.25,10,KG_0033317_14_96,387.93598,C3,信道干扰
LOC_ID_IVM4QVQ6XM_04,ID_IVM4QVQ6XM,2025-05-07 15:06:36.000000,128.18746,32.582605,96,-79.67,9.41,505.93,211.13,18,KG_0033317_14_96,387.90936,C3,信道干扰
LOC_ID_IVM4QVQ6XM_05,ID_IVM4QVQ6XM,2025-05-07 15:06:37.000000,128.18746,32.582605,96,-78.27,10.07,742.56,211.09,17,KG_0033317_14_96,387.90936,C3,信道干扰
LOC_ID_IVM4QVQ6XM_06,ID_IVM4QVQ6XM,2025-05-07 15:06:38.000000,128.18714,32.583399,96,-80.62,10,711.15,210.24,27,KG_0033317_14_96,452.13743,C3,信道干扰
LOC_ID_IVM4QVQ6XM_07,ID_IVM4QVQ6XM,2025-05-07 15:06:39.000000,128.18746,32.582605,96,-81.06,10.43,1000.19,210.94,34,KG_0033317_14_96,387.90936,C3,信道干扰
LOC_ID_IVM4QVQ6XM_08,ID_IVM4QVQ6XM,2025-05-07 15:06:40.000000,128.18746,32.582605,96,-77.71,9.85,865.56,209.07,3,KG_0033317_14_96,387.90936,C3,信道干扰
LOC_ID_IVM4QVQ6XM_09,ID_IVM4QVQ6XM,2025-05-07 15:06:41.000000,128.18746,32.582605,96,-83.18,9.11,824.45,204.57,39,KG_0033317_14_96,387.90936,C3,信道干扰
LOC_ID_4END79B2KW_00,ID_4END79B2KW,2025-05-07 15:04:42.000000,128.1845,32.581145,185,-79.03,13.72,978.13,210.29,28,KG_0033164_29_185,96.847719,C4,信道干扰
LOC_ID_4END79B2KW_01,ID_4END79B2KW,2025-05-07 15:04:43.000000,128.18453,32.581205,185,-80.22,17.05,301.81,210.47,28,KG_0033164_29_185,91.084694,C4,信道干扰
LOC_ID_4END79B2KW_02,ID_4END79B2KW,2025-05-07 15:04:44.000000,128.18455,32.581278,185,-74.83,14.2,290.28,210,13,KG_0033164_29_185,85.493001,C4,信道干扰
LOC_ID_4END79B2KW_03,ID_4END79B2KW,2025-05-07 15:04:45.000000,128.18459,32.581335,591,-87.32,5.19,278.96,209.61,37,KG_0033164_5_591,561.8904,C4,信道干扰
LOC_ID_4END79B2KW_04,ID_4END79B2KW,2025-05-07 15:04:46.000000,128.18462,32.581407,591,-84.14,7.43,313.95,209.97,8,KG_0033164_5_591,553.46862,C4,信道干扰
LOC_ID_4END79B2KW_05,ID_4END79B2KW,2025-05-07 15:04:47.000000,128.18465,32.581465,591,-82.96,8.17,828.14,211.1,14,KG_0033164_5_591,546.43347,C4,信道干扰
LOC_ID_4END79B2KW_06,ID_4END79B2KW,2025-05-07 15:04:48.000000,128.18468,32.581536,591,-76.76,12.34,911.14,189.84,15,KG_0033164_5_591,538.07645,C4,信道干扰
LOC_ID_4END79B2KW_07,ID_4END79B2KW,2025-05-07 15:04:49.000000,128.1847,32.581593,591,-79.94,7.33,999.12,211.01,29,KG_0033164_5_591,531.44715,C4,信道干扰
LOC_ID_4END79B2KW_08,ID_4END79B2KW,2025-05-07 15:04:50.000000,128.18475,32.581666,591,-82.69,3.94,936.5,210.91,23,KG_0033164_5_591,522.35528,C4,信道干扰
LOC_ID_4END79B2KW_09,ID_4END79B2KW,2025-05-07 15:04:51.000000,128.18478,32.581727,591,-85.83,-0.15,732.49,210.65,6,KG_0033164_5_591,515.01531,C4,信道干扰
LOC_ID_3FLY60DLJ1_00,ID_3FLY60DLJ1,2025-05-07 14:21:32.000000,128.18692,32.584056,330,-86.25,24.48,913.06,203.94,22,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_3FLY60DLJ1_01,ID_3FLY60DLJ1,2025-05-07 14:21:33.000000,128.18692,32.584056,330,-86.51,24.24,873.62,206.17,22,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_3FLY60DLJ1_02,ID_3FLY60DLJ1,2025-05-07 14:21:34.000000,128.18692,32.584056,330,-85.73,24.81,944.76,203.51,10,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_3FLY60DLJ1_03,ID_3FLY60DLJ1,2025-05-07 14:21:35.000000,128.18692,32.584056,330,-88.09,24.49,954.96,206.01,13,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_3FLY60DLJ1_04,ID_3FLY60DLJ1,2025-05-07 14:21:36.000000,128.18692,32.584056,330,-88.27,24.41,376.26,202.01,27,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_3FLY60DLJ1_05,ID_3FLY60DLJ1,2025-05-07 14:21:37.000000,128.18692,32.584056,330,-87.07,25.22,357.28,201.11,2,KG_0033164_4_330,91.876177,C3,信道干扰
LOC_ID_3FLY60DLJ1_06,ID_3FLY60DLJ1,2025-05-07 14:21:38.000000,128.18692,32.584056,591,-85.8,24.81,546.6,204.86,13,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_3FLY60DLJ1_07,ID_3FLY60DLJ1,2025-05-07 14:21:39.000000,128.18692,32.584056,591,-84.78,24.58,565.99,205.97,22,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_3FLY60DLJ1_08,ID_3FLY60DLJ1,2025-05-07 14:21:40.000000,128.18692,32.584056,591,-85.61,24.96,831.08,207.15,36,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_3FLY60DLJ1_09,ID_3FLY60DLJ1,2025-05-07 14:21:41.000000,128.18692,32.584056,591,-88.55,25.17,877.05,207.86,0,KG_0033164_5_591,207.26737,C3,信道干扰
LOC_ID_4KL6BITOZW_00,ID_4KL6BITOZW,2025-05-07 15:03:02.000000,128.18453,32.580252,567,-82.79,8.27,630.65,209.9,22,KG_0033317_1_567,43.053581,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_01,ID_4KL6BITOZW,2025-05-07 15:03:03.000000,128.18447,32.580283,567,-82.04,6.76,1166.35,208.71,10,KG_0033317_1_567,46.437246,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_02,ID_4KL6BITOZW,2025-05-07 15:03:04.000000,128.1844,32.580303,567,-79.84,8.26,1058.95,189.72,1,KG_0033317_1_567,49.452153,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_03,ID_4KL6BITOZW,2025-05-07 15:03:05.000000,128.18433,32.580327,567,-85.15,6.3,999.67,207.27,25,KG_0033317_1_567,53.48766,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_04,ID_4KL6BITOZW,2025-05-07 15:03:06.000000,128.18427,32.580346,567,-86.47,6.62,961.46,209.42,13,KG_0033317_1_567,57.215813,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_05,ID_4KL6BITOZW,2025-05-07 15:03:07.000000,128.18424,32.580354,185,-83.28,5.92,202.32,207.69,6,KG_0033164_29_185,2740.4508,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_06,ID_4KL6BITOZW,2025-05-07 15:03:08.000000,128.18419,32.580377,185,-84.13,4.97,243.56,210.4,23,KG_0033164_29_185,2744.3757,C2,信号中断/覆盖退化
LOC_ID_4KL6BITOZW_07,ID_4KL6BITOZW,2025-05-07 15:03:09.000000,128.18417,32.580385,185,-88.86,3.29,262.68,209.41,18,KG_0033164_29_185,2747.0564,C2,信号中断/覆盖退化
